voter_id,precinct,party,age,gender,ethnicity,mail_ballot_status,vote_history_2016,vote_history_2018,vote_history_2020,vote_history_2022,vote_history_2024
CA10002931,0720012,D,37,M,W,Y,Y,N,Y,N,N
CA10002932,0100267,R,42,M,W,N,Y,Y,Y,Y,N
CA10002933,0720013,D,39,F,W,Y,Y,Y,N,Y,Y
CA10002934,0725002,D,75,F,W,Y,N,N,N,N,N
CA10002935,0720022,N,54,F,W,Y,N,Y,Y,Y,Y
CA10002936,0720016,D,83,F,W,Y,Y,N,Y,N,N
CA10002937,0720029,R,63,F,A,Y,Y,N,Y,Y,N
CA10002938,0200142,D,64,M,O,Y,N,Y,N,Y,N
CA10002939,0725014,R,36,F,H,N,Y,Y,N,Y,N
CA10002940,0725007,N,55,M,H,Y,N,N,N,N,N
CA10002941,0720029,N,49,F,W,Y,N,N,N,N,N
CA10002942,0710050,N,29,F,W,Y,N,N,N,N,N
CA10002943,0720014,D,63,F,H,Y,N,N,N,N,N
CA10002944,0725004,D,36,M,W,N,N,N,Y,Y,Y
CA10002945,0720017,D,34,F,W,Y,N,N,N,Y,Y
CA10002946,0720016,N,64,M,W,Y,N,N,N,Y,N
CA10002947,0725013,R,38,M,H,Y,Y,Y,Y,N,Y
CA10002948,0200130,N,71,F,H,Y,Y,Y,Y,N,Y
CA10002949,0720021,R,35,F,W,Y,Y,Y,Y,Y,Y
CA10002950,0200130,N,18,F,H,N,Y,Y,Y,N,Y
CA10002951,0720028,D,66,U,B,Y,N,Y,N,Y,Y
CA10002952,0200147,D,42,M,W,Y,Y,N,Y,Y,Y
CA10002953,0725016,D,47,M,W,Y,Y,N,N,N,N
CA10002954,0725011,R,76,F,O,Y,N,N,N,Y,N
CA10002955,0200029,N,37,M,W,N,Y,Y,N,N,N
CA10002956,0720014,R,49,F,H,Y,Y,Y,Y,Y,Y
CA10002957,0725011,D,84,F,B,N,Y,Y,Y,Y,Y
CA10002958,0720025,D,25,F,A,Y,N,Y,N,N,N
CA10002959,0710049,D,24,M,H,Y,N,N,N,Y,N
CA10002960,0100134,D,61,F,W,Y,Y,N,Y,N,Y
CA10002961,0725005,N,34,M,W,N,Y,N,N,N,Y
CA10002962,0710049,D,52,F,W,Y,N,Y,Y,Y,N
CA10002963,0250047,N,43,F,A,N,Y,N,Y,N,Y
CA10002964,0720020,D,71,F,H,Y,N,N,N,N,N
CA10002965,0725010,D,24,M,H,Y,N,N,Y,Y,Y
CA10002966,0720029,N,58,M,W,Y,Y,Y,N,Y,Y
CA10002967,0725004,D,84,U,B,Y,Y,N,Y,Y,Y
CA10002968,0725002,D,43,M,W,N,Y,Y,N,N,N
CA10002969,0200130,D,24,F,H,Y,N,N,N,N,N
CA10002970,0720023,D,36,M,A,Y,N,N,N,Y,N
CA10002971,0720024,D,62,F,W,Y,Y,Y,Y,Y,Y
CA10002972,0725008,D,18,F,W,Y,N,Y,N,N,Y
CA10002973,0710052,D,49,F,W,N,Y,N,Y,N,Y
CA10002974,0720030,D,74,F,H,N,Y,N,Y,Y,N
CA10002975,0200121,D,53,F,W,Y,N,N,N,Y,N
CA10002976,0720011,N,43,M,W,Y,N,N,Y,N,N
CA10002977,0200117,N,79,F,H,Y,N,N,N,N,N
CA10002978,0710053,D,81,M,W,Y,Y,Y,Y,Y,N
CA10002979,0720022,R,71,M,W,N,Y,Y,Y,Y,N
CA10002980,0720025,D,38,M,W,Y,Y,Y,Y,N,Y
CA10002981,0725007,N,83,M,H,Y,N,Y,Y,N,Y
CA10002982,0720021,D,66,M,W,Y,N,Y,Y,Y,N
CA10002983,0720015,N,69,F,H,Y,Y,N,N,N,N
CA10002984,0710051,N,68,M,W,Y,Y,N,Y,Y,Y
CA10002985,0720012,R,27,F,W,Y,N,Y,Y,N,Y
CA10002986,0720015,N,53,M,W,N,Y,Y,Y,N,Y
CA10002987,0720021,D,47,F,W,Y,Y,Y,Y,Y,N
CA10002988,0720029,D,49,M,A,Y,Y,Y,Y,N,Y
CA10002989,0725014,D,28,M,W,Y,N,Y,N,N,N
CA10002990,0720012,N,35,F,W,Y,Y,Y,Y,N,N
CA10002991,0725007,D,45,M,B,Y,N,N,N,N,Y
CA10002992,0720014,N,72,F,W,Y,N,N,N,N,N
CA10002993,0725009,D,73,F,W,Y,N,Y,N,N,N
CA10002994,0725009,D,32,F,A,N,Y,Y,N,N,Y
CA10002995,0720029,R,68,F,H,Y,Y,N,Y,Y,N
CA10002996,0720019,N,24,M,A,Y,N,Y,Y,Y,Y
CA10002997,0725001,N,34,F,W,Y,N,Y,Y,N,N
CA10002998,0720028,D,53,F,H,Y,N,N,N,Y,Y
CA10002999,0720017,N,72,M,H,Y,Y,Y,Y,Y,Y
